frame,x,y
6514,987.734,352.025
6514,986.3,352.079
6514,985.704,359.253
6515,982.554,360.206
6515,983.065,358.473
6515,982.826,358.702
6515,983.011,359.595
6515,983.626,355.386
6515,984.504,360.468
6515,984.116,360.254
6515,979.443,359.72
6516,979.498,358.909
6516,979.359,360.755
6516,978.026,354.644
6516,978.399,353.528
6516,980.487,353.908
6516,982.161,355.789
6516,983.009,357.396
6516,983.56,357.358
6517,987.863,356.289
6517,991.035,357.323
6517,992.419,356.024
6517,997.644,354.452
6517,998.912,354.556
6517,1003.063,353.835
6517,1006.914,351.069
6517,1008.161,339.272
6517,1009.14,337.729
6518,1008.483,347.078
6518,1008.872,347.216
6518,1009.677,346.266
6518,1011.424,347.534
6518,1010.838,346.224
6518,1013.317,349.911
6518,1015.978,342.972
6518,1015.745,341.427
6519,1017.325,339.35
6519,1028.738,339.234
6519,1027.911,339.644
6519,1018.738,329.928
6519,1020.152,307.741
6519,1017.488,309.144
6519,1016.826,310.661
6519,1034.875,317.931
6520,1058.682,338.789
6520,1071.537,351.408
6520,1068.577,348.917
6520,1073.236,347.884
6520,1071.352,353.936
6520,1067.608,351.814
6520,1068.483,354.187
6520,1036.938,355.097
6520,1040.883,348.499
6521,1037.436,345.844
6521,1038.391,348.869
6521,1035.64,343.246
6521,1021.666,346.242
6521,1015.769,334.058
6521,1017.669,334.343
6521,1038.557,323.863
6521,1035.961,324.499
6522,1029.502,323.824
6522,1027.661,324.822
6522,1018.534,315.794
6522,1010.501,303.243
6522,1008.015,306.096
6522,1007.163,308.893
6522,1005.494,311.155
6522,1002.318,314.048
6523,1000.318,317.398
6523,996.742,330.515
6523,997.047,328.201
6523,993.454,325.841
6523,991.472,323.895
6523,991.604,325.466
6523,991.949,327.041
6523,989.534,328.141
6523,974.783,346.027
6524,976.488,347.605
6524,974.906,354.757
6524,974.139,355.743
6524,974.88,365.887
6524,978.337,370.155
6524,977.606,367.617
6524,977.547,366.823
6524,981.083,364.54
6525,980.399,364.544
6525,982.797,368.285
6525,979.443,370.095
6525,968.351,376.017
6525,967.644,376.112
6525,968.335,381.25
6525,968.258,381.956
6525,968.729,382.328
6526,969.101,382.082
6526,962.954,368.635
6526,916.846,337.502
6526,879.495,343.079
6526,861.063,305.961
6526,846.39,296.738
6526,802.601,311.614
6526,789.113,293.411
6526,782.796,295.643
6527,782.009,307.868
6527,784.254,309.658
6527,795.616,274.129
6527,792.862,276.87
6527,796.722,261.104
6527,790.332,273.142
6527,776.258,312.477
6527,779.092,303.877
6528,779.185,299.711
6528,773.236,282.268
6528,776.983,277.346
6528,807.625,249.989
6528,802.984,263.661
6528,804.231,268.291
6528,817.041,265.858
6528,806.911,265.965
6529,806.319,265.43
6529,778.494,276.858
6529,774.402,287.59
6529,764.736,290.872
6529,766.808,286.964
6529,772.53,293.27
6529,750.222,301.157
6529,742.219,303.856
6529,751.965,311.696
6530,770.302,302.449
6530,766.395,310.743
6530,768.545,310.719
6530,759.333,307.236
6530,778.509,304.797
6530,776.922,311.415
6530,770.089,327.453
6530,778.67,346.753
6531,777.476,345.414
6531,777.259,343.001
6531,777.092,340.119
6531,781.103,360.728
6531,766.248,327.91
6531,764.635,327.146
6531,782.938,302.727
6531,778.552,302.53
6532,785.946,300.292
6532,795.497,293.063
6532,791.641,295.081
6532,790.024,293.899
6532,793.162,284.39
6532,798.466,280.246
6532,783.553,284.047
6532,783.363,283.981
6532,797.012,260.271
6533,789.839,247.016
6533,801.916,257.125
6533,778.005,244.83
6533,783.968,242.943
6533,789.679,248.34
6533,789.16,248.71
6533,791.106,249.819
6533,789.147,245.797
6534,767.272,272.351
6534,769.432,268.463
6534,771.818,273.21
6534,777.453,259.891
6534,787.857,236.044
6534,758.969,256.252
6534,763.386,256.71
6534,760.277,260.165
6535,758.711,233.692
6535,759.021,234.592
6535,743.49,249.897
6535,744.977,254.32
6535,725.858,244.869
6535,750.545,253.976
6535,747.641,254.278
6535,738.891,253.476
6535,686.844,271.804
6536,716.866,266.497
6536,673.019,253.462
6536,687.2,255.771
6536,724.668,274.298
6536,763.398,278.743
6536,754.305,278.591
6536,705.942,296.714
6536,716.614,282.613
6537,702.877,296.718
6537,684.113,322.556
6537,722.912,329.387
6537,721.028,342.216
6537,730.393,377.945
6537,729.447,371.858
6537,729.289,368.799
6537,724.732,370.738
6538,729.505,377.039
6538,731.313,377.67
6538,729.127,383.348
6538,727.297,383.134
6538,728.921,382.98
6538,730.596,383.024
6538,731.389,384.089
6538,733.899,386.074
6538,737.703,384.678
6539,735.199,388.034
6539,743.522,389.765
6539,744.902,391.824
6539,744.455,393.937
6539,744.408,394.278
6539,748.222,395.26
6539,756.178,392.128
6539,774.318,388.543
6540,777.43,392.167
6540,775.824,389.848
6540,785.677,359.464
6540,773.133,342.017
6540,749.641,377.299
6540,728.457,401.484
6540,713.541,429.502
6540,757.011,350.859
6541,782.445,324.424
6541,802.289,298.414
6541,805.245,295.897
6541,801.853,295.03
6541,802.605,298.565
6541,798.201,299.609
6541,800.199,295.83
6541,811.29,286.998
6542,800.732,280.718
6542,800.278,294.651
6542,815.789,282.521
6542,813.523,283.073
6542,776.603,304.668
6542,777.382,304.318
6542,788.761,296.162
6542,781.763,296.886
6542,786.804,294.146
6543,807.013,294.119
6543,801.85,299.12
6543,800.874,300.701
6543,790.681,299.674
6543,788.775,298.26
6543,791.462,287.498
6543,790.641,290.517
6543,789.985,292.629
6544,777.123,277.741
6544,785.161,294.038
6544,785.448,299.15
6544,781.596,297.292
6544,776.573,301.788
6544,778.809,297.665
6544,779.631,297.61
6544,780.498,300.821
6545,771.809,304.732
6545,783.301,309.552
6545,787.146,314.158
6545,788.299,314.138
6545,785.836,311.038
6545,798.421,317.038
6545,795.647,320.482
6545,794.441,320.064
6545,794.504,321.776
6546,805.345,319.46
6546,803.012,314.861
6546,800.897,315.98
6546,794.951,323.466
6546,794.045,322.01
6546,805.629,320.163
6546,796.649,326.633
6546,793.946,314.074
6547,780.275,336.923
6547,786.828,334.679
6547,778.433,344.926
6547,807.916,345.141
6547,808.753,346.971
6547,815.055,326.132
6547,801.935,331.432
6547,801.426,334.709
6548,804.361,344.785
6548,799.197,345.855
6548,786.248,355.368
6548,787.96,367.948
6548,788.076,366.478
6548,802.547,357.166
6548,802.469,354.367
6548,796.757,350.766
6548,801.499,352.499
6549,802.858,350.823
6549,805.125,361.296
6549,801.567,353.3
6549,808.154,354.003
6549,809.8,353.308
6549,807.158,348.313
6549,813.485,345.529
6549,829.344,343.201
6550,828.847,345.543
6550,827.782,352.225
6550,825.981,353.789
6550,822.909,347.886
6550,823.017,346.812
6550,823.371,345.102
6550,822.604,343.211
6550,825.553,340.42
6551,824.405,346.806
6551,820.683,358.441
6551,785.885,374.19
6551,783.849,377.183
6551,779.244,392.567
6551,780.072,403.601
6551,780.753,401.59
6551,779.514,397.027
6551,779.522,395.332
6552,779.067,393.689
6552,779.047,390.711
6552,781.063,391.981
6552,778.872,388.128
6552,779.168,386.428
6552,783.803,386.526
6552,787.51,385.694
6552,785.142,384.795
6553,783.688,387.652
6553,784.508,392.925
6553,781.451,391.915
6553,779.335,393.163
6553,775.921,395.935
6553,769.181,405.524
6553,769.04,404.444
6553,771.454,402.525
6554,778.452,396.888
6554,780.526,394.62
6554,790.837,396.466
6554,793.45,394.787
6554,793.265,395.638
6554,799.793,396.671
6554,796.74,393.368
6554,785.25,390.18
6554,781.578,381.992
6555,778.256,385.535
6555,779.482,384.021
6555,775.617,388.361
6555,777.335,387.196
6555,776.769,387.001
6555,776.982,387.148
6555,779.131,383.559
6555,777.33,379.725
6556,780.065,384.118
6556,779.898,385.675
6556,780.249,386.353
6556,769.977,383.113
6556,775.113,383.804
6556,775.8,386.041
6556,778.227,382.901
6556,776.816,382.079
6557,801.915,381.958
6557,801.396,386.829
6557,799.274,386.894
6557,795.476,387.397
6557,797.022,387.426
6557,843.006,365.998
6557,839.965,369.646
6557,869.258,353.794
6557,894.615,346.995
6558,898.817,333.767
6558,910.655,340.82
6558,911.307,337.975
6558,911.924,335.456
6558,912.352,337.227
6558,911.488,332.59
6558,910.558,332.108
6558,924.091,308.179
6559,920.784,312.88
6559,919.724,315.402
6559,915.757,321.917
6559,914.982,323.068
6559,909.444,319.411
6559,906.765,322.201
6559,912.07,322.504
6559,911.842,320.722
6560,912.159,319.557
6560,905.537,318.857
6560,903.318,306.667
6560,903.218,307.911
6560,901.793,304.234
6560,899.547,305.64
6560,898.053,307.706
6560,898.371,306.627
6560,896.929,307.201
6561,896.75,306.98
6561,894.907,307.622
6561,892.298,307.281
6561,896.511,295.865
6561,896.839,286.31
6561,897.667,288.095
6561,897.958,285.932
6561,889.451,270.258
6562,886.935,283.906
6562,885.814,293.406
6562,887.24,306.201
6562,873.058,304.781
6562,877.473,306.782
6562,881.023,333.029
6562,879.222,327.265
6562,861.589,424.688
6563,747.971,430.246
6563,819.597,420.599
6563,861.386,427.341
6563,787.955,447.567
6563,663.402,475.298
6563,842.255,606.487
6563,696.469,559.738
6563,744.687,589.194
6563,705.493,581.394
6564,709.705,644.275
6564,672.953,542.694
6564,775.99,570.262
6564,843.637,503.769
6564,688.254,504.688
6564,912.903,479.013
6564,950.546,462.023
6564,877.789,503.693
6565,813.988,571.593
6565,806.499,515.322
6565,816.136,545.179
6565,862.948,543.898
6565,742.617,536.557
6565,900.726,541.243
6565,876.672,424.228
6565,857.955,384.405
6566,860.339,407.703
6566,841.166,451.876
6566,844.134,446.664
6566,855.211,476.087
6566,845.178,465.022
6566,827.269,476.755
6566,831.193,458.88
6566,830.635,463.747
6566,821.04,462.646
6567,819.975,459.198
6567,819.843,458.667
6567,821.36,456.07
6567,839.057,471.005
6567,837.162,465.524
6567,834.107,467.389
6567,828.36,467.428
6567,820.133,454.052
6568,819.59,455.667
6568,817.209,454.384
6568,816.203,448.566
6568,817.739,448.442
6568,816.914,447.904
6568,816.277,446.044
6568,817.345,447.798
6568,816.095,447.336
6569,819.232,456.014
6569,818.047,455.246
6569,820.639,454.166
6569,818.328,457.413
6569,816.464,460.185
6569,804.822,440.089
6569,776.496,452.475
6569,756.647,419.688
6569,740.191,387.377
6570,734.832,379.351
6570,735.483,342.752
6570,728.586,333.443
6570,728.885,339.712
6570,731.646,344.774
6570,732.475,347.182
6570,733.067,352.62
6570,734.606,353.809
6571,735.992,356.974
6571,737.897,357.993
6571,742.622,363.945
6571,742.778,363.69
6571,742.982,364.067
6571,745.275,367.793
6571,743.854,376.684
6571,745.454,381.737
6572,748.468,398.45
6572,750.442,395.823
6572,749.838,394.237
6572,749.991,393.844
6572,749.282,395.026
6572,750.23,396.221
6572,750.254,397.234
6572,751.415,397.285
6572,745.118,398.309
6573,747.036,398.21
6573,748.919,393.855
6573,751.644,391.626
6573,751.445,392.225
6573,750.469,391.589
6573,750.865,391.358
6573,750.587,393.32
6573,751.683,393.866
6574,751.68,390.817
6574,756.468,382.885
6574,755.132,385.095
6574,756.652,380.214
6574,755.167,380.971
6574,755.965,381.208
6574,755.544,379.17
6574,756.957,381.337
6575,756.797,384.081
6575,757.697,385.801
6575,753.314,384.461
6575,755.234,385.174
6575,756.328,385.406
6575,756.316,387.562
6575,763.234,402.861
6575,762.938,394.616
6575,763.464,392.767
6576,757.086,390.264
6576,766.084,393.836
6576,765.43,393.736
6576,765.041,395.218
6576,769.726,389.817
6576,774.211,392.751
6576,778.422,398.796
6576,790.415,390.597
6577,788.516,385.666
6577,789.484,381.621
6577,792.907,381.118
6577,791.878,381.45
6577,791.765,377.758
6577,790.884,378.224
6577,791.509,383.037
6577,794.356,378.82
6578,791.129,383.326
6578,789.497,383.324
6578,791.332,386.456
6578,791.738,390.483
6578,794.393,393.06
6578,796.605,394.127
6578,796.653,395.755
6578,799.948,392.146
6578,799.456,389.696
6579,798.474,391.463
6579,798.965,391.088
6579,799.839,392.371
6579,798.671,392.913
6579,798.828,389.573
6579,796.638,383.623
6579,798.681,384.294
6579,798.477,385.575
6580,803.24,376.765
6580,809.183,376.356
6580,812.794,373.719
6580,815.314,371.061
6580,808.06,364.026
6580,805.099,353.488
6580,807.214,356.669
6580,807.761,356.741
6581,807.331,350.082
6581,804.785,346.659
6581,805.4,345.836
6581,808.299,347.651
6581,806.276,343.8
6581,807.525,352.674
6581,810.005,354.254
6581,817.202,351.779
6582,818.314,351.917
6582,819.723,352.585
6582,814.383,356.662
6582,815.162,357.619
6582,815.198,357.024
6582,815.487,352.926
6582,801.99,370.857
6582,782.647,358.191
6582,753.17,386.059
6583,715.279,357.346
6583,673.189,351.535
6583,633.466,329.277
6583,610.959,331.239
6583,568.458,337.086
6583,545.06,345.199
6583,521.061,350.06
6583,498.987,346.941
6584,476.372,353.508
6584,475.844,363.66
6584,475.519,363.291
6584,475.144,352.023
6584,474.684,356.675
6584,475.809,357.601
6584,476.432,366.097
6584,480.864,352.589
6585,480.231,354.549
6585,480.326,355.29
6585,481.87,357.937
6585,487.344,366.836
6585,488.119,360.044
6585,486.011,362.218
6585,486.477,362.768
6585,494.633,360.319
6585,496.882,357.139
6586,499.625,361.527
6586,503.878,356.119
6586,504.387,353.951
6586,510.759,359.412
6586,520.341,362.772
6586,518.391,364.435
6586,519.422,359.125
6586,530.875,359.392
6587,531.839,358.701
6587,530.601,361.099
6587,539.205,363.737
6587,539.273,356.697
6587,539.423,359.538
6587,526.493,347.379
6587,502.444,351.105
6587,494.715,341.485
6588,489.583,341.489
6588,493.792,345.497
6588,495.707,335.529
6588,499.494,336.206
6588,504.52,336.104
6588,507.232,342.919
6588,515.96,339.402
6588,526.813,332.526
6588,523.976,340.451
6589,524.617,346.802
6589,533.349,358.997
6589,528.829,354.767
6589,528.88,352.769
6589,538.086,339.403
6589,542.566,345.925
6589,541.203,344.991
6589,541.603,349.976
6590,541.43,342.813
6590,546.029,340.587
6590,546.045,350.597
6590,549.69,355.26
6590,550.456,357.459
6590,551.51,356.863
6590,547.811,359.955
6590,547.454,361.463
6591,550.747,361.072
6591,550.311,364.134
6591,550.429,364.381
6591,550.95,361.473
6591,547.96,363.996
6591,550.308,366.427
6591,548.595,365.748
6591,553.41,358.642
6591,554.37,349.477
6592,553.254,350.639
6592,553.97,347.545
6592,552.961,342.137
6592,554.993,339.088
6592,557.981,340.84
6592,558.213,339.643
6592,550.35,332.419
6592,552.166,334.016
6593,551.312,335.362
6593,556.896,335.179
6593,603.927,328.804
6593,643.345,347.296
6593,692.344,335.616
6593,748.074,347.319
6593,801.041,338.162
6593,855.214,314.57
6594,891.804,334.394
6594,955.764,341.074
6594,990.779,330.601
6594,1022.169,319.84
6594,1016.793,301.57
6594,1028.503,310.556
6594,1025.477,310.463
6594,1020.54,306.879
6594,1013.724,295.099
6595,1013.547,301.62
6595,1011.741,302.185
6595,1003.696,302.859
6595,999.921,301.392
6595,999.761,304.991
6595,997.432,306.193
6595,998.865,308.833
6595,997.952,307.925
6596,996.887,309.959
6596,996.056,311.477
6596,980.032,311.376
6596,972.664,317.033
6596,972.949,316.883
6596,971.913,317.711
6596,973.295,316.661
6596,961.703,316.335
6597,957.418,315.346
6597,954.848,312.961
6597,952.862,309.798
6597,950.718,311.654
6597,945.678,311.834
6597,946.912,310.687
6597,942.214,328.136
6597,939.179,329.259
6597,940.933,329.909
6598,940.908,326.306
6598,939.827,314.099
6598,942.227,319.256
6598,942.299,320.421
6598,937.872,320.265
6598,936.848,322.527
6598,935.03,319.261
6598,933.362,322.843
6599,932.276,321.709
6599,930.093,316.463
6599,928.708,317.048
6599,929.25,318.088
6599,927.329,322.473
6599,925.534,321.094
6599,924.563,321.411
6599,922.707,322.897
6600,921.125,321.781
6600,919.659,315.778
6600,918.577,326.624
6600,917.327,317.583
6600,919.892,321.707
6600,918.583,321.652
6600,913.307,319.625
6600,912.88,319.129
6600,911.367,318.248
6601,907.267,317.651
6601,910.048,320.265
6601,909.257,323.882
6601,909.299,321.531
6601,908.681,322.895
6601,904.0,327.199
6601,903.127,327.749
6601,905.334,316.939
6602,907.878,316.5
6602,906.578,305.057
6602,900.911,308.815
6602,894.134,313.637
6602,896.244,310.321
6602,896.064,308.676
6602,887.385,309.159
6602,886.553,310.899
6603,889.863,308.327
6603,890.362,308.941
6603,890.573,309.897
6603,895.559,311.09
6603,898.66,310.24
6603,899.61,310.376
6603,898.273,316.175
6603,897.023,321.897
6603,896.351,321.724
6604,900.929,325.529
6604,899.931,326.796
6604,898.883,327.915
6604,901.193,328.404
6604,898.458,334.59
6604,897.63,332.879
6604,895.774,334.314
6604,896.469,329.935
6605,894.621,326.569
6605,899.293,335.243
6605,900.547,332.907
6605,900.73,331.669
6605,898.995,332.167
6605,899.345,333.493
6605,898.594,331.948
6605,897.543,330.276
6606,895.76,324.875
6606,896.856,325.842
6606,897.119,325.911
6606,897.363,321.389
6606,897.476,319.115
6606,896.866,319.67
6606,897.227,321.455
6606,895.536,319.625
6606,892.991,318.375
6607,892.568,321.993
6607,893.164,319.748
6607,889.655,329.395
6607,889.818,335.566
6607,889.199,337.039
6607,888.752,335.267
6607,888.866,334.638
6607,892.023,337.462
6608,889.758,340.739
6608,890.1,343.01
6608,889.102,343.406
6608,887.491,343.409
6608,888.27,340.676
6608,887.207,338.644
6608,888.745,339.496
6608,891.583,353.861
6609,893.173,348.873
6609,893.282,349.617
6609,881.701,338.73
6609,884.11,338.001
6609,884.386,335.614
6609,884.391,330.258
6609,874.376,335.722
6609,865.911,341.073
6609,868.66,341.551
6610,825.314,340.263
6610,854.096,381.529
6610,795.334,410.667
6610,734.216,403.328
6610,622.807,434.383
6610,620.453,463.727
6610,582.924,444.549
6610,701.157,370.672
6611,614.569,416.222
6611,769.043,369.513
6611,632.378,425.17
6611,707.25,430.237
6611,828.128,336.165
6611,780.007,351.532
6611,839.538,330.732
6611,841.479,334.759
6612,834.386,337.373
6612,834.495,337.214
6612,826.661,345.883
6612,824.605,345.398
6612,819.849,351.633
6612,821.519,354.228
6612,815.154,349.553
6612,817.049,351.699
6612,818.072,361.205
6613,818.101,361.584
6613,810.55,359.695
6613,816.359,366.187
6613,818.008,369.347
6613,821.829,367.282
6613,819.122,353.633
6613,820.175,351.333
6613,821.837,351.51
6614,821.126,350.453
6614,824.853,347.959
6614,825.816,348.378
6614,821.452,349.38
6614,819.578,342.513
6614,809.97,332.617
6614,810.843,334.797
6614,811.195,338.315
6615,809.279,338.994
6615,810.135,338.379
6615,811.567,335.661
6615,809.943,329.775
6615,810.681,332.85
6615,806.267,333.35
6615,790.249,339.375
6615,766.023,336.827
6615,718.564,325.421
6616,696.174,336.208
6616,669.973,321.934
6616,636.531,336.104
6616,618.584,326.565
6616,601.67,336.403
6616,606.877,333.613
6616,609.751,331.176
6616,612.944,325.514
6617,612.529,321.668
6617,614.124,320.699
6617,617.134,320.492
6617,618.559,322.108
6617,615.544,327.358
6617,612.463,324.965
6617,614.146,322.059
6617,614.716,319.536
6618,614.538,319.227
6618,616.981,317.807
6618,619.783,314.219
6618,625.971,311.756
6618,627.703,311.763
6618,621.115,310.423
6618,625.473,313.439
6618,630.047,310.839
6618,630.627,311.979
6619,631.649,310.265
6619,630.684,311.664
6619,631.497,310.926
6619,633.351,311.184
6619,634.706,311.768
6619,634.313,310.566
6619,632.912,307.307
6619,636.197,312.298
6620,637.851,315.136
6620,642.543,322.835
6620,642.515,323.845
6620,643.225,321.404
6620,644.077,319.45
6620,643.238,321.162
6620,644.455,321.087
6620,644.458,322.722
6621,645.928,321.955
6621,643.117,321.39
6621,645.702,316.81
6621,645.599,316.832
6621,647.799,319.959
6621,647.424,321.225
6621,646.178,324.13
6621,643.952,316.999
6621,636.144,303.051
6622,636.576,307.414
6622,640.19,314.534
6622,640.551,316.826
6622,636.755,309.173
6622,638.9,313.141
6622,638.971,322.596
6622,639.496,322.374
6622,642.7,324.441
6623,641.819,325.179
6623,644.566,325.393
6623,645.681,325.901
6623,643.41,326.992
6623,646.973,325.544
6623,650.302,328.928
6623,657.833,327.475
6623,657.817,322.476
6624,662.876,325.017
6624,660.147,324.548
6624,664.421,324.621
6624,652.791,320.202
6624,654.313,323.835
6624,656.681,320.459
6624,653.718,313.887
6624,654.87,316.329
6625,655.956,317.993
6625,658.975,317.172
6625,653.994,316.787
6625,651.744,329.563
6625,663.564,322.249
6625,657.313,332.189
6625,659.089,335.962
6625,656.398,335.176
6625,657.973,346.423
6626,656.952,345.222
6626,656.75,334.511
6626,664.639,329.911
6626,662.112,331.453
6626,658.208,333.74
6626,657.62,328.266
6626,655.6,335.934
6626,653.993,337.963
6627,657.588,332.569
6627,658.908,332.076
6627,656.098,331.002
6627,664.38,324.996
6627,664.954,324.452
6627,663.517,323.23
6627,664.55,325.232
6627,663.666,325.275
6628,663.52,325.803
6628,664.874,330.935
6628,661.871,329.994
6628,661.285,329.507
6628,664.173,331.773
6628,662.768,329.654
6628,662.592,329.439
6628,660.899,336.07
6628,663.947,344.526
6629,661.778,340.262
6629,661.511,341.048
6629,657.836,340.244
6629,655.912,341.171
6629,655.172,341.943
6629,664.611,336.59
6629,664.338,336.672
6629,659.104,342.918
6630,659.201,342.958
6630,658.996,346.58
6630,663.947,343.004
6630,663.892,344.823
6630,665.546,346.33
6630,668.505,346.575
6630,667.734,347.952
6630,668.23,353.12
6631,667.762,353.704
6631,675.069,357.536
6631,671.957,357.381
6631,669.838,356.271
6631,669.452,355.028
6631,666.612,353.713
6631,664.998,357.555
6631,669.091,358.945
6631,666.218,360.873
6632,671.414,357.8
6632,669.79,358.652
6632,671.557,363.292
6632,674.276,354.077
6632,675.216,357.862
6632,673.785,359.02
6632,669.553,378.81
6632,674.659,373.961
6633,675.667,370.616
6633,673.079,371.113
6633,669.895,369.155
6633,669.231,368.369
6633,670.847,368.453
6633,669.361,369.057
6633,667.557,370.111
6633,669.63,366.997
6634,667.538,366.774
6634,666.098,371.222
6634,669.253,372.226
6634,670.516,364.955
6634,670.292,367.754
6634,680.545,371.108
6634,677.792,368.538
6634,676.904,366.679
6634,670.109,373.318
6635,658.801,366.756
6635,647.47,362.788
6635,654.72,363.819
6635,648.151,346.63
6635,648.282,347.867
6635,649.169,347.195
6635,652.418,350.614
6635,653.979,353.357
6636,654.265,357.286
6636,655.025,357.728
6636,659.482,354.1
6636,651.524,347.569
6636,650.075,344.68
6636,649.178,348.089
6636,648.771,338.729
6636,645.856,340.212
6637,645.051,338.872
6637,644.825,341.069
6637,641.186,339.598
6637,640.104,338.717
6637,647.963,328.31
6637,648.872,330.222
6637,654.736,340.631
6637,689.493,342.566
6637,708.92,335.158
6638,751.467,336.349
6638,799.45,332.345
6638,827.909,343.151
6638,847.716,324.335
6638,843.815,329.14
6638,842.379,313.787
6638,841.286,316.278
6638,840.756,317.779
6639,844.072,314.807
6639,840.121,312.628
6639,826.447,327.694
6639,823.753,323.394
6639,824.298,327.328
6639,825.387,328.413
6639,824.518,327.999
6639,823.41,327.171
6640,819.651,328.788
6640,811.159,332.818
6640,825.652,336.424
6640,822.196,336.131
6640,813.786,334.391
6640,813.481,331.811
6640,811.073,334.348
6640,807.58,331.126
6640,810.342,331.558
6641,811.248,330.751
6641,814.168,333.798
6641,808.671,334.202
6641,808.101,335.837
6641,803.913,338.371
6641,799.594,329.415
6641,798.061,323.304
6641,796.471,324.187
6642,796.755,324.722
6642,796.453,323.603
6642,800.401,327.189
6642,799.11,324.526
6642,796.766,322.613
6642,798.583,322.148
6642,801.283,320.744
6642,801.262,326.013
6643,801.581,328.296
6643,800.559,325.748
6643,799.778,325.13
6643,796.777,325.627
6643,796.415,325.43
6643,795.908,325.876
6643,797.895,328.241
6643,800.021,314.049
6643,801.742,320.119
6644,801.209,319.06
6644,799.667,326.426
6644,770.458,332.613
6644,764.149,323.515
6644,739.255,316.707
6644,739.453,315.009
6644,736.855,308.201
6644,739.616,306.346
6645,740.289,306.253
6645,738.636,317.619
6645,740.242,313.848
6645,739.784,313.191
6645,738.842,311.486
6645,739.463,306.777
6645,744.324,299.451
6645,744.899,298.211
6646,749.465,297.633
6646,749.142,297.705
6646,748.005,296.094
6646,751.53,293.919
6646,748.851,295.283
6646,749.557,298.47
6646,751.36,299.395
6646,754.011,294.953
6646,752.328,297.33
6647,755.849,299.012
6647,754.969,298.861
6647,755.898,300.403
6647,755.798,300.49
6647,756.344,301.34
6647,758.406,304.132
6647,759.597,314.427
6647,760.798,313.373
6648,754.056,315.36
6648,756.387,314.623
6648,753.097,322.196
6648,755.335,317.425
6648,754.534,313.703
6648,755.544,313.574
6648,756.204,314.436
6648,763.179,320.045
6649,761.63,319.174
6649,762.1,318.107
6649,760.791,316.411
6649,760.564,317.408
6649,762.436,307.446
6649,767.303,300.171
6649,754.136,293.777
6649,754.264,292.357
6649,760.888,275.893
6650,760.215,281.912
6650,759.917,280.311
6650,759.876,286.542
6650,761.273,289.877
6650,761.22,290.762
6650,758.626,298.745
6650,759.244,301.239
6650,758.393,300.791
6651,764.341,302.794
6651,759.583,300.332
6651,753.617,300.044
6651,747.624,287.388
6651,741.552,291.953
6651,728.994,287.62
6651,725.491,280.838
6651,725.278,282.058
6652,726.452,283.819
6652,722.487,283.952
6652,726.675,277.117
6652,728.006,277.828
6652,733.451,255.394
6652,734.462,266.062
6652,730.828,265.424
6652,729.31,265.26
6652,730.869,268.173
6653,731.21,268.71
6653,726.918,262.658
6653,726.037,270.188
6653,726.003,266.092
6653,728.066,265.223
6653,729.205,265.09
6653,731.056,264.071
6653,733.229,261.802
6654,735.41,265.896
6654,730.037,276.826
6654,731.713,269.635
6654,725.321,287.39
6654,725.031,287.04
6654,725.747,286.48
6654,724.496,287.794
6654,727.121,277.031
6655,728.483,270.778
6655,729.667,271.324
6655,727.745,273.317
6655,729.1,274.46
6655,729.162,275.74
6655,727.979,274.797
6655,727.196,274.614
6655,726.734,275.677
6655,723.509,270.228
6656,725.466,273.851
6656,737.477,253.816
6656,731.167,263.387
6656,729.857,264.001
6656,729.298,263.786
6656,728.856,264.373
6656,729.049,265.441
6656,727.532,265.577
6657,721.001,270.128
6657,726.487,267.967
6657,724.193,268.758
6657,723.124,271.369
6657,717.383,283.394
6657,700.596,280.643
6657,692.06,289.702
6657,684.685,298.068
6658,684.12,295.397
6658,682.571,297.617
6658,680.914,287.734
6658,680.119,292.336
6658,673.121,294.56
6658,672.656,293.417
6658,675.294,300.637
6658,677.946,303.359
6658,673.826,306.647
6659,671.158,307.82
6659,670.974,306.685
6659,674.436,306.816
6659,670.625,303.273
6659,674.278,303.728
6659,674.209,299.183
6659,672.118,300.353
6659,672.564,301.909
6660,674.613,302.126
6660,675.732,297.217
6660,676.17,298.2
6660,676.623,299.554
6660,677.03,299.687
6660,681.903,297.607
6660,683.619,296.885
6660,683.545,297.531
6661,682.882,296.002
6661,684.172,298.674
6661,683.252,298.767
6661,687.401,305.612
6661,680.225,307.083
6661,678.727,304.924
6661,680.702,304.269
6661,681.243,303.108
6661,682.241,302.251
6662,682.316,301.357
6662,681.942,302.382
6662,683.718,302.621
6662,685.473,301.907
6662,689.975,303.066
6662,690.795,303.476
6662,691.616,302.147
6662,683.419,296.714
6663,666.6,311.243
6663,625.514,295.153
6663,605.213,304.94
6663,558.834,336.173
6663,529.476,345.882
6663,504.68,358.798
6663,507.912,354.784
6663,491.654,359.229
6664,494.713,354.218
6664,500.074,360.85
6664,498.387,356.608
6664,501.541,358.607
6664,500.863,361.725
6664,501.566,361.605
6664,501.26,352.034
6664,500.068,346.187
6664,501.837,348.857
6665,502.768,352.581
6665,502.089,352.538
6665,501.886,352.268
6665,501.774,352.435
6665,501.448,352.777
6665,500.984,352.698
6665,504.658,352.838
6665,509.318,345.359
6666,509.919,343.775
6666,511.155,342.585
6666,514.345,338.478
6666,523.95,332.259
6666,523.83,326.953
6666,518.351,341.612
6666,518.314,333.9
